tx_id,customer_id,home_country,amount,country,ip_country,channel,merchant_category,previous_balance,new_balance,timestamp,is_suspicious,reason,risk_score,timestamp_dt,hour,risk_label
1049,1024,BR,68.43,AR,AR,APP,SUPERMERCADO,7453.43,7385.0,2025-12-09 06:54:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 06:54:08,6,LOW
91,1024,BR,3159.58,NG,NG,WEB,TRANSFERENCIA_P2P,2051.96,0.0,2025-12-09 08:28:08,True,País de alto riesgo; IP y tarjeta en países distintos; Vaciado de cuenta; ,65,2025-12-09 08:28:08,8,MEDIUM
122,1024,BR,350.56,RU,ES,APP,RESTAURANTE,13470.0,13119.44,2025-12-09 10:52:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 10:52:08,10,MEDIUM
321,1024,BR,31.57,ES,US,APP,SUPERMERCADO,15169.88,15138.31,2025-12-09 13:50:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 13:50:08,13,LOW
668,1024,BR,970.83,MX,AR,POS,ELECTRONICA,15254.01,14283.18,2025-12-09 17:07:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 17:07:08,17,LOW
1478,1024,BR,6645.02,RU,PY,SUCURSAL,LUJOS,9529.81,2884.789999999999,2025-12-10 05:17:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-10 05:17:08,5,MEDIUM
1052,1024,BR,1834.1,CN,AR,APP,CASINO_ONLINE,5981.82,4147.719999999999,2025-12-11 01:03:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-11 01:03:08,1,MEDIUM
150,1024,BR,793.16,DE,BR,POS,ELECTRONICA,6107.6,5314.4400000000005,2025-12-11 03:24:08,True,Actividad nocturna inusual; ,15,2025-12-11 03:24:08,3,LOW
1386,1025,PY,96.64,RU,ES,SUCURSAL,SUPERMERCADO,18105.78,18009.14,2025-12-04 10:19:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 10:19:08,10,MEDIUM
491,1025,PY,8908.09,NG,ES,APP,LUJOS,19809.49,10901.4,2025-12-04 12:29:08,True,Monto extremadamente alto; País de alto riesgo; IP y tarjeta en países distintos; ,85,2025-12-04 12:29:08,12,HIGH
370,1025,PY,4497.41,CN,BR,WEB,TRANSFERENCIA_P2P,19881.31,15383.9,2025-12-04 15:12:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 15:12:08,15,MEDIUM
1069,1025,PY,3142.28,NG,CN,POS,CASINO_ONLINE,2142.8,0.0,2025-12-04 22:05:08,True,País de alto riesgo; IP y tarjeta en países distintos; Vaciado de cuenta; ,65,2025-12-04 22:05:08,22,MEDIUM
828,1025,PY,66.17,RU,MX,APP,SUPERMERCADO,9583.42,9517.25,2025-12-05 02:11:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 02:11:08,2,MEDIUM
1305,1025,PY,116.86,BR,ES,SUCURSAL,SUPERMERCADO,9810.76,9693.9,2025-12-05 03:26:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 03:26:08,3,LOW
244,1025,PY,123.07,NG,CN,SUCURSAL,SUPERMERCADO,19354.71,19231.64,2025-12-05 09:07:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 09:07:08,9,MEDIUM
1384,1025,PY,851.19,ES,AR,WEB,CRIPTO_EXCHANGE,2175.48,1324.29,2025-12-06 06:10:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 06:10:08,6,LOW
1117,1025,PY,15990.3,PY,BR,SUCURSAL,CRIPTO_EXCHANGE,11373.54,0.0,2025-12-06 08:03:08,True,Monto extremadamente alto; Vaciado de cuenta; ,60,2025-12-06 08:03:08,8,MEDIUM
709,1025,PY,9294.25,MX,ES,APP,CASINO_ONLINE,12194.12,2899.870000000001,2025-12-06 08:54:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; ,60,2025-12-06 08:54:08,8,MEDIUM
129,1025,PY,1515.13,US,US,SUCURSAL,CASINO_ONLINE,16794.62,15279.489999999998,2025-12-06 16:14:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 16:14:08,16,LOW
399,1025,PY,106.39,US,MX,APP,RESTAURANTE,5167.94,5061.549999999999,2025-12-07 00:52:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 00:52:08,0,LOW
1023,1025,PY,701.58,CN,DE,WEB,TRANSFERENCIA_P2P,4965.7,4264.12,2025-12-07 06:59:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 06:59:08,6,MEDIUM
15,1025,PY,1244.58,BR,US,CAJERO,TRANSFERENCIA_P2P,17617.28,16372.7,2025-12-07 08:55:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 08:55:08,8,LOW
1367,1025,PY,3962.38,PY,RU,CAJERO,LUJOS,3083.31,0.0,2025-12-07 10:24:08,True,Vaciado de cuenta; ,20,2025-12-07 10:24:08,10,LOW
576,1025,PY,917.88,AR,RU,CAJERO,TRANSFERENCIA_P2P,6985.53,6067.65,2025-12-07 11:11:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 11:11:08,11,LOW
265,1025,PY,182.45,MX,CN,POS,RESTAURANTE,14770.84,14588.39,2025-12-08 12:05:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 12:05:08,12,LOW
663,1025,PY,1433.42,MX,DE,APP,CRIPTO_EXCHANGE,19365.11,17931.690000000002,2025-12-09 04:30:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-09 04:30:08,4,LOW
1464,1025,PY,1613.62,MX,US,WEB,LUJOS,16155.97,14542.35,2025-12-09 05:15:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-09 05:15:08,5,LOW
327,1025,PY,16.32,DE,US,POS,SUSCRIPCION_STREAMING,10890.54,10874.22,2025-12-09 14:16:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 14:16:08,14,LOW
1124,1025,PY,4158.72,MX,MX,CAJERO,LUJOS,19812.15,15653.43,2025-12-09 15:10:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 15:10:08,15,LOW
1321,1025,PY,30546.64,ES,DE,SUCURSAL,TRANSFERENCIA_P2P,16149.59,0.0,2025-12-09 18:46:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-09 18:46:08,18,HIGH
500,1025,PY,3760.81,RU,NG,POS,CASINO_ONLINE,19141.94,15381.13,2025-12-09 22:35:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 22:35:08,22,MEDIUM
819,1025,PY,1179.03,ES,ES,APP,LUJOS,12895.17,11716.14,2025-12-09 22:52:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 22:52:08,22,LOW
1236,1025,PY,250.76,RU,ES,POS,CASINO_ONLINE,10915.55,10664.79,2025-12-10 03:29:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 03:29:08,3,MEDIUM
665,1025,PY,45.77,US,BR,CAJERO,RESTAURANTE,9698.0,9652.23,2025-12-10 10:40:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 10:40:08,10,LOW
269,1025,PY,167.31,AR,CN,APP,RESTAURANTE,10418.71,10251.4,2025-12-10 20:29:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 20:29:08,20,LOW
480,1025,PY,2299.99,RU,DE,WEB,LUJOS,16529.5,14229.51,2025-12-10 21:06:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 21:06:08,21,MEDIUM
243,1025,PY,72.54,DE,ES,WEB,SUPERMERCADO,9294.02,9221.48,2025-12-10 22:28:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 22:28:08,22,LOW
1277,1025,PY,78.93,NG,DE,SUCURSAL,RESTAURANTE,7678.62,7599.69,2025-12-11 03:48:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-11 03:48:08,3,MEDIUM
1002,1026,BR,96.23,US,MX,WEB,RESTAURANTE,14024.02,13927.79,2025-12-04 14:30:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 14:30:08,14,LOW
927,1026,BR,8100.74,US,PY,WEB,LUJOS,2515.33,0.0,2025-12-04 22:52:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-04 22:52:08,22,HIGH
842,1026,BR,6301.68,CN,PY,APP,CRIPTO_EXCHANGE,2750.55,0.0,2025-12-05 13:26:08,True,País de alto riesgo; IP y tarjeta en países distintos; Vaciado de cuenta; ,65,2025-12-05 13:26:08,13,MEDIUM
1169,1026,BR,4032.18,CN,MX,WEB,CRIPTO_EXCHANGE,559.09,0.0,2025-12-05 15:07:08,True,País de alto riesgo; IP y tarjeta en países distintos; Vaciado de cuenta; ,65,2025-12-05 15:07:08,15,MEDIUM
1093,1026,BR,59.79,CN,BR,APP,SUPERMERCADO,14008.52,13948.73,2025-12-05 16:45:08,True,País de alto riesgo; ,25,2025-12-05 16:45:08,16,LOW
610,1026,BR,3291.23,US,ES,WEB,CASINO_ONLINE,17542.88,14251.65,2025-12-06 00:47:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-06 00:47:08,0,LOW
1306,1026,BR,3.37,NG,DE,WEB,SUSCRIPCION_STREAMING,4124.94,4121.57,2025-12-06 02:25:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 02:25:08,2,MEDIUM
1103,1026,BR,2793.95,AR,AR,CAJERO,CASINO_ONLINE,599.75,0.0,2025-12-06 03:23:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,55,2025-12-06 03:23:08,3,MEDIUM
795,1026,BR,9234.72,AR,BR,SUCURSAL,LUJOS,15113.47,5878.75,2025-12-06 04:58:08,True,Monto extremadamente alto; Actividad nocturna inusual; ,55,2025-12-06 04:58:08,4,MEDIUM
1030,1026,BR,47402.53,NG,BR,WEB,LUJOS,11448.0,0.0,2025-12-06 16:57:08,True,Monto extremadamente alto; País de alto riesgo; Vaciado de cuenta; ,85,2025-12-06 16:57:08,16,HIGH
862,1026,BR,330.48,MX,US,WEB,ELECTRONICA,17898.44,17567.96,2025-12-06 22:57:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 22:57:08,22,LOW
236,1026,BR,4398.42,RU,AR,POS,LUJOS,18560.96,14162.54,2025-12-07 07:01:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 07:01:08,7,MEDIUM
1361,1026,BR,3851.68,AR,MX,CAJERO,TRANSFERENCIA_P2P,16772.86,12921.18,2025-12-07 08:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 08:02:08,8,LOW
1027,1026,BR,13.13,ES,RU,APP,SUSCRIPCION_STREAMING,19505.12,19491.99,2025-12-07 10:21:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 10:21:08,10,LOW
1461,1026,BR,957.52,US,DE,POS,ELECTRONICA,15046.83,14089.31,2025-12-08 12:47:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 12:47:08,12,LOW
67,1026,BR,1144.01,AR,PY,CAJERO,LUJOS,2602.31,1458.3,2025-12-08 21:16:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 21:16:08,21,LOW
435,1026,BR,238.44,CN,PY,SUCURSAL,CASINO_ONLINE,7865.33,7626.89,2025-12-09 01:17:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 01:17:08,1,MEDIUM
441,1026,BR,81.58,AR,CN,APP,SUPERMERCADO,12729.22,12647.64,2025-12-09 04:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 04:38:08,4,LOW
1054,1026,BR,2002.46,ES,DE,WEB,CRIPTO_EXCHANGE,11108.42,9105.96,2025-12-09 05:47:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-09 05:47:08,5,LOW
101,1026,BR,6.9,CN,AR,POS,SUSCRIPCION_STREAMING,4834.76,4827.860000000001,2025-12-09 08:26:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 08:26:08,8,MEDIUM
1496,1026,BR,18.21,RU,DE,APP,SUSCRIPCION_STREAMING,6975.8,6957.59,2025-12-09 09:30:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 09:30:08,9,MEDIUM
1379,1026,BR,2.96,CN,ES,CAJERO,SUSCRIPCION_STREAMING,1845.45,1842.49,2025-12-09 13:48:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 13:48:08,13,MEDIUM
888,1026,BR,9.21,CN,US,SUCURSAL,SUSCRIPCION_STREAMING,85.7,76.49000000000001,2025-12-09 17:58:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 17:58:08,17,MEDIUM
1154,1026,BR,668.81,ES,PY,POS,LUJOS,16736.4,16067.590000000002,2025-12-10 12:47:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 12:47:08,12,LOW
561,1026,BR,22.18,US,DE,WEB,SUSCRIPCION_STREAMING,1475.41,1453.23,2025-12-10 14:59:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 14:59:08,14,LOW
165,1026,BR,157.4,NG,ES,SUCURSAL,RESTAURANTE,12571.41,12414.01,2025-12-10 19:36:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 19:36:08,19,MEDIUM
1303,1026,BR,143.97,US,MX,CAJERO,RESTAURANTE,438.15,294.17999999999995,2025-12-10 20:46:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 20:46:08,20,LOW
443,1026,BR,1029.28,AR,MX,APP,CASINO_ONLINE,973.02,0.0,2025-12-11 04:40:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,55,2025-12-11 04:40:08,4,MEDIUM
1152,1027,BR,843.05,RU,DE,APP,CASINO_ONLINE,872.19,29.1400000000001,2025-12-04 20:04:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 20:04:08,20,MEDIUM
903,1027,BR,2019.36,US,DE,SUCURSAL,LUJOS,8404.48,6385.12,2025-12-05 00:36:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-05 00:36:08,0,LOW
1220,1027,BR,45.5,MX,NG,APP,SUPERMERCADO,3947.61,3902.11,2025-12-05 07:48:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 07:48:08,7,LOW
1085,1027,BR,9176.04,AR,ES,APP,LUJOS,1883.93,0.0,2025-12-05 10:11:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-05 10:11:08,10,HIGH
1247,1027,BR,743.67,PY,ES,SUCURSAL,ELECTRONICA,15497.88,14754.21,2025-12-05 13:17:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 13:17:08,13,LOW
673,1027,BR,490.68,MX,NG,CAJERO,CASINO_ONLINE,9257.6,8766.92,2025-12-05 16:30:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 16:30:08,16,LOW
98,1027,BR,366.1,ES,MX,APP,ELECTRONICA,19127.03,18760.93,2025-12-05 19:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 19:38:08,19,LOW
1056,1027,BR,32.03,NG,ES,POS,RESTAURANTE,7224.14,7192.110000000001,2025-12-05 20:38:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 20:38:08,20,MEDIUM
679,1027,BR,2897.0,ES,DE,POS,TRANSFERENCIA_P2P,8481.56,5584.56,2025-12-05 23:25:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 23:25:08,23,LOW
1218,1027,BR,2048.03,ES,PY,POS,CRIPTO_EXCHANGE,7587.38,5539.35,2025-12-06 07:01:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 07:01:08,7,LOW
1184,1027,BR,845.22,PY,AR,SUCURSAL,TRANSFERENCIA_P2P,3679.09,2833.87,2025-12-06 10:09:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 10:09:08,10,LOW
1075,1027,BR,6986.78,PY,US,SUCURSAL,CRIPTO_EXCHANGE,7183.48,196.69999999999985,2025-12-06 18:58:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-06 18:58:08,18,MEDIUM
293,1027,BR,75.28,MX,CN,POS,RESTAURANTE,11185.92,11110.64,2025-12-06 21:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 21:02:08,21,LOW
402,1027,BR,1346.77,US,MX,WEB,ELECTRONICA,13654.77,12308.0,2025-12-07 00:49:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-07 00:49:08,0,LOW
1257,1027,BR,33.8,CN,US,POS,RESTAURANTE,10631.17,10597.37,2025-12-07 12:54:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 12:54:08,12,MEDIUM
163,1027,BR,13.63,NG,ES,WEB,SUSCRIPCION_STREAMING,10354.98,10341.35,2025-12-08 08:23:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 08:23:08,8,MEDIUM
1402,1027,BR,8276.32,MX,DE,WEB,LUJOS,7627.84,0.0,2025-12-08 10:50:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-08 10:50:08,10,HIGH
697,1027,BR,4323.18,PY,RU,CAJERO,LUJOS,15709.89,11386.71,2025-12-08 22:05:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 22:05:08,22,LOW
166,1027,BR,126.55,RU,RU,APP,RESTAURANTE,1322.3,1195.75,2025-12-09 01:50:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 01:50:08,1,MEDIUM
691,1027,BR,3503.97,MX,PY,SUCURSAL,LUJOS,13268.13,9764.16,2025-12-09 03:21:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-09 03:21:08,3,LOW
657,1027,BR,1500.83,CN,ES,CAJERO,ELECTRONICA,5522.16,4021.33,2025-12-09 09:45:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 09:45:08,9,MEDIUM
799,1027,BR,1477.74,NG,CN,APP,CRIPTO_EXCHANGE,7613.42,6135.68,2025-12-09 10:59:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 10:59:08,10,MEDIUM
396,1027,BR,660.26,US,PY,CAJERO,ELECTRONICA,3612.02,2951.76,2025-12-09 18:10:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 18:10:08,18,LOW
860,1027,BR,605.7,CN,PY,POS,ELECTRONICA,3914.24,3308.54,2025-12-09 22:27:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 22:27:08,22,MEDIUM
615,1027,BR,31.34,NG,RU,SUCURSAL,RESTAURANTE,17518.43,17487.09,2025-12-10 18:23:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 18:23:08,18,MEDIUM
1156,1027,BR,2226.39,BR,MX,WEB,CRIPTO_EXCHANGE,3261.9,1035.5100000000002,2025-12-11 03:05:08,True,Actividad nocturna inusual; ,15,2025-12-11 03:05:08,3,LOW
1272,1028,BR,8578.84,PY,BR,SUCURSAL,LUJOS,2065.65,0.0,2025-12-04 14:47:08,True,Monto extremadamente alto; Vaciado de cuenta; ,60,2025-12-04 14:47:08,14,MEDIUM
1010,1028,BR,365.14,DE,MX,POS,TRANSFERENCIA_P2P,17158.41,16793.27,2025-12-04 22:12:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 22:12:08,22,LOW
629,1028,BR,219.65,RU,RU,POS,ELECTRONICA,16562.97,16343.320000000002,2025-12-05 02:44:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 02:44:08,2,MEDIUM
572,1028,BR,1536.96,NG,PY,SUCURSAL,CASINO_ONLINE,16424.7,14887.740000000002,2025-12-05 19:37:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 19:37:08,19,MEDIUM
1234,1028,BR,1955.47,RU,BR,WEB,CRIPTO_EXCHANGE,6182.55,4227.08,2025-12-05 23:48:08,True,País de alto riesgo; ,25,2025-12-05 23:48:08,23,LOW
1107,1028,BR,88.29,ES,NG,APP,SUPERMERCADO,6183.78,6095.49,2025-12-06 02:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 02:02:08,2,LOW
305,1028,BR,2660.29,DE,PY,POS,CASINO_ONLINE,10723.19,8062.900000000001,2025-12-06 08:45:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 08:45:08,8,LOW
198,1028,BR,772.27,US,US,POS,TRANSFERENCIA_P2P,578.96,0.0,2025-12-06 11:43:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 11:43:08,11,LOW
1073,1028,BR,657.03,DE,NG,CAJERO,SUPERMERCADO,14863.27,14206.24,2025-12-07 07:17:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 07:17:08,7,LOW
102,1028,BR,982.01,US,ES,WEB,ELECTRONICA,3186.85,2204.84,2025-12-07 09:26:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 09:26:08,9,LOW
301,1028,BR,12.75,ES,DE,WEB,SUSCRIPCION_STREAMING,15401.0,15388.25,2025-12-08 02:19:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 02:19:08,2,LOW
94,1028,BR,101.63,AR,CN,SUCURSAL,RESTAURANTE,5205.8,5104.17,2025-12-08 13:59:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 13:59:08,13,LOW
857,1028,BR,473.81,US,RU,WEB,ELECTRONICA,13466.22,12992.41,2025-12-08 17:59:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 17:59:08,17,LOW
311,1028,BR,701.46,AR,DE,SUCURSAL,SUPERMERCADO,13339.93,12638.47,2025-12-09 00:23:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-09 00:23:08,0,LOW
1436,1028,BR,5.01,NG,RU,POS,SUSCRIPCION_STREAMING,13068.2,13063.19,2025-12-09 06:33:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 06:33:08,6,MEDIUM
40,1028,BR,76.55,NG,US,WEB,SUPERMERCADO,1703.62,1627.07,2025-12-09 19:07:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 19:07:08,19,MEDIUM
119,1028,BR,303.44,ES,CN,CAJERO,ELECTRONICA,14338.36,14034.92,2025-12-10 07:53:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 07:53:08,7,LOW
1317,1028,BR,139.16,NG,ES,CAJERO,SUPERMERCADO,9968.26,9829.1,2025-12-10 09:53:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 09:53:08,9,MEDIUM
349,1028,BR,1309.97,PY,AR,APP,CASINO_ONLINE,11586.91,10276.94,2025-12-10 10:12:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 10:12:08,10,LOW
954,1028,BR,109.04,RU,RU,WEB,SUPERMERCADO,2794.61,2685.57,2025-12-10 23:27:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 23:27:08,23,MEDIUM
961,1028,BR,27.46,US,PY,POS,SUSCRIPCION_STREAMING,19195.35,19167.89,2025-12-11 06:00:08,True,IP y tarjeta en países distintos; ,20,2025-12-11 06:00:08,6,LOW
1102,1029,BR,11.87,MX,US,WEB,SUSCRIPCION_STREAMING,11670.42,11658.55,2025-12-04 12:05:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 12:05:08,12,LOW
171,1029,BR,3342.69,MX,ES,CAJERO,CASINO_ONLINE,15517.72,12175.03,2025-12-05 03:13:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-05 03:13:08,3,LOW
325,1029,BR,3687.45,MX,PY,POS,TRANSFERENCIA_P2P,9065.66,5378.21,2025-12-05 10:57:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 10:57:08,10,LOW
59,1029,BR,3285.45,NG,MX,CAJERO,LUJOS,16477.11,13191.66,2025-12-05 18:08:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 18:08:08,18,MEDIUM
958,1029,BR,1031.27,CN,RU,SUCURSAL,CASINO_ONLINE,955.71,0.0,2025-12-05 20:32:08,True,País de alto riesgo; IP y tarjeta en países distintos; Vaciado de cuenta; ,65,2025-12-05 20:32:08,20,MEDIUM
623,1029,BR,125.76,CN,NG,CAJERO,SUPERMERCADO,14384.18,14258.42,2025-12-05 22:26:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 22:26:08,22,MEDIUM
603,1029,BR,10.34,AR,RU,APP,SUSCRIPCION_STREAMING,7938.56,7928.22,2025-12-06 00:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 00:37:08,0,LOW
977,1029,BR,845.09,RU,NG,SUCURSAL,ELECTRONICA,11156.1,10311.01,2025-12-06 08:49:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 08:49:08,8,MEDIUM
839,1029,BR,1161.81,MX,RU,SUCURSAL,LUJOS,12022.41,10860.6,2025-12-06 09:53:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 09:53:08,9,LOW
55,1029,BR,359.95,MX,PY,WEB,LUJOS,17301.35,16941.399999999998,2025-12-07 04:41:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 04:41:08,4,LOW
65,1029,BR,686.25,PY,NG,APP,TRANSFERENCIA_P2P,11707.29,11021.04,2025-12-07 18:45:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 18:45:08,18,LOW
922,1029,BR,3224.14,BR,AR,CAJERO,CASINO_ONLINE,12740.78,9516.64,2025-12-08 00:17:08,True,Actividad nocturna inusual; ,15,2025-12-08 00:17:08,0,LOW
869,1029,BR,848.48,RU,AR,POS,ELECTRONICA,3318.91,2470.43,2025-12-08 08:07:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 08:07:08,8,MEDIUM
531,1029,BR,1746.22,ES,AR,CAJERO,CRIPTO_EXCHANGE,12693.53,10947.31,2025-12-08 09:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 09:03:08,9,LOW
996,1029,BR,1083.19,BR,ES,APP,ELECTRONICA,14459.99,13376.8,2025-12-09 00:23:08,True,Actividad nocturna inusual; ,15,2025-12-09 00:23:08,0,LOW
1091,1029,BR,611.92,NG,MX,POS,ELECTRONICA,1480.55,868.63,2025-12-09 13:10:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 13:10:08,13,MEDIUM
1045,1029,BR,2670.29,ES,NG,SUCURSAL,CRIPTO_EXCHANGE,1218.42,0.0,2025-12-10 10:56:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-10 10:56:08,10,MEDIUM
375,1029,BR,3.08,DE,MX,WEB,SUSCRIPCION_STREAMING,48.93,45.85,2025-12-10 16:10:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 16:10:08,16,LOW
852,1029,BR,33.48,ES,ES,CAJERO,RESTAURANTE,18695.02,18661.54,2025-12-10 19:33:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 19:33:08,19,LOW
701,1029,BR,1469.94,PY,PY,APP,CASINO_ONLINE,8450.6,6980.66,2025-12-10 19:47:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 19:47:08,19,LOW
1064,1030,AR,1196.02,MX,BR,APP,CRIPTO_EXCHANGE,8242.5,7046.48,2025-12-04 09:39:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 09:39:08,9,LOW
